UserScreenName,formatted_text,Timestamp,Comments,Likes,Retweets
"Embajada de Rusia,AR","John j mearsheimer escribió en la revista foreign affairs en  ""los líderes estadounidenses y europeos cometieron un error al tratar de convertir a #ucrania en un bastión de occidente en la frontera de #rusia ",2022-03-02T14:28:14.000Z,2.0,29,41
"Embajada de Rusia,AR","Les invitamos a leer la entrevista del embajador de #rusia dmitry feoktistov concedida al diario ""el cronista ""la paz no solo depende de nosotros sino también de la voluntad de las autoridades ucranianas https cronista.com economia politica el embajador de rusia en argentina asegura que no tememos a las sanciones y la paz depende de ucrania tambien #ucrania #donbass sitio web el cronista",2022-03-07T19:41:19.000Z,94.0,106,240
"Embajada de Rusia,AR",El ministerio de defensa de #rusia hizo un comunicado oficial que la guardia nacional de #ucrania planeó un ataque contra el #donbass para el marzo de  se proporcionan copias de los documentos originales que lo confirman https m.facebook.com story.php story fbid  id  ,2022-03-09T20:51:17.000Z,24.0,33,61
"Embajada de Rusia,AR","El ministro de asuntos exteriores de rusia serguéi lavrov tras la reunión trilateral con sus pares ucraniano y turco ""hemos confirmado que la iniciativa para la apertura de los corredores humanitarios en ucrania sigue en vigor https bit.ly szh6hu",2022-03-10T16:58:41.000Z,19.0,13,37
"Embajada de Rusia,AR", las plataformas de «meta han permitido los llamamientos a la violencia contra putin y los soldados rusos el representante de «meta ha dicho que así la empresa temporalmente permite las formas de expresión política,2022-03-13T15:51:22.000Z,45.0,129,155
"Embajada de Rusia,AR"," el ministro de exteriores de rusia serguéi lavrov ""es un momento trascendental en la historia moderna porque refleja una batalla sobre cómo será el orden mundial el artículo completo de rt https actualidad.rt.com actualidad  lavrov situacion palestra internacional momento historico sputnik",2022-03-16T14:07:50.000Z,35.0,24,49
"Embajada de Rusia,AR", el director del instituto de ron paul daniel mcadams ha dicho que el permiso de publicar los llamamientos a la #violencia contra los rusos es el racismo primitivo #stophatingrussians #rusia #ucrania #donbass,2022-03-13T15:51:22.000Z,16.0,50,94
"Embajada de Rusia,AR",Denunciamos la desinformación difundida por las autoridades de #kiev y los medios occidentales sobre la destrucción del teatro dramático de mariúpol por fuerzas rusas el  de marzo a.c waronfakes,2022-03-17T21:56:36.000Z,19.0,74,118
"Embajada de Rusia,AR","Un artículo del gabriel sánchez sorondo investiga el tema de paramilitares y grupos neonazis ucranianos ""el origen del antisemitismo en ucrania tiene raíces de al menos un siglo lean el artículo completo https telam.com.ar notas   paramilitares y grupos neonazis ucranianos como inciden en la guerra y en la paz del pais.html afp",2022-03-17T21:57:47.000Z,5.0,14,33
"Embajada de Rusia,AR"," el presidente del colegio de la comisión económica euroasiática mijail miasnikovich ""la unión económica euroasiática (ueea tiene el potencial para enfrentar los desafíos inéditos creados artificialmente por los países occidentales https t.me embrusiaenarg  ",2022-03-22T14:48:45.000Z,11.0,18,41
"Embajada de Rusia,AR", los militares rusos entregaron ayuda humanitaria a más de mil residentes de kherson con el fin de evitar una catástrofe humanitaria en kherson los militares rusos entregan regularmente paquetes de alimentos y artículos esenciales a los residentes locales #rusia #ucrania,2022-03-31T21:32:32.000Z,45.0,123,264
"Embajada de Rusia,AR",Según los datos de la misión de monitoreo de la #onu en el periodo del abril de  al abril de  152 niños fueron asesinados y más  niños resultaron heridos en #ucrania sucedió en el marco de la guerra desatada por el régimen de #kiev contra la población de #donbass,2022-03-29T14:29:59.000Z,14.0,92,112
"Embajada de Rusia,AR",Lean el artículo del vicerrector de la academia diplomática del ministerio de asuntos exteriores de #rusia oleg karpóvich publicado en noticias urbanas «zelenski como biombo para la rehabilitación del nazismo el artículo completo https noticiasurbanas.com.ar noticias zelenski como biombo para la rehabilitacion del nazismo #ucrania #donbass,2022-03-29T21:39:55.000Z,19.0,39,63
"Embajada de Rusia,AR",Artículo bloomberg línea https bloomberglinea.com    embajador ruso dice que sanciones afectaran relaciones economicas con argentina entrevista completa del embajador de #rusia en #argentina dmitry feoktistov https m.facebook.com story.php story fbid  id  ,2022-03-30T15:39:23.000Z,1.0,10,20
"Embajada de Rusia,AR",No cierren los ojos ante las atrocidades cometidos por el ejército ucraniano la guardia nacional y neonazistas contra la población civil https t.me embrusiaenarg  #rusia #ucrania #donbass,2022-04-01T14:43:25.000Z,27.0,61,124
"Embajada de Rusia,AR", ciclo de cine dedicado al  aniversario del nacimiento de andrei tarkovski   de abril casa rusa en buenos aires https facebook.com  posts  ,2022-04-05T17:44:07.000Z,9.0,27,59
"Embajada de Rusia,AR","El comunicado del ministerio de defensa ruso ""el ministerio de defensa de la federación de #rusia rechaza las acusaciones lanzadas por el régimen de #kiev por el asesinato de residentes de #bucha de la región de kiev https m.facebook.com story.php story fbid  id  ",2022-04-03T18:31:40.000Z,28.0,25,54
"Embajada de Rusia,AR"," los invitamos a leer el artículo ""provocación en #bucha contexto escrito por el vicerrector de la academia diplomática del ministerio de asuntos exteriores de #rusia oleg karpóvich publicado en ""noticias urbanas https noticiasurbanas.com.ar noticias karpovich provocacion en bucha contexto #ucrania",2022-04-07T13:17:56.000Z,40.0,100,176
"Embajada de Rusia,AR",El ministerio de defensa de la federación de rusia en la mañana de  de abril se evitó un intento del régimen nacionalista de kiev de lanzar un ataque con misiles contra la central hidroeléctrica kakhovskaya https t.me embrusiaenarg  ,2022-04-15T22:18:51.000Z,10.0,52,82
"Embajada de Rusia,AR",Jefe del centro nacional de control de la defensa de rusia coronel general mikhail mizintsev según la información fiable disponible el régimen de kiev está preparando otra monstruosa provocación similar a la llevada a cabo en kramatorsk https t.me embrusiaenarg  ,2022-04-15T22:20:33.000Z,18.0,22,57
"Embajada de Rusia,AR", del  al  de junio en moscú se llevará a cabo el concurso internacional rajmáninov para pianistas compositores y directores siguen las noticias en el sitio web oficial http rachmaninoffcompetition.com en vk https vk.com rachmaninoffcompetition en telegram https t.me rachmaninoffcompetition ,2022-04-14T19:18:36.000Z,11.0,16,35
"Embajada de Rusia,AR", lean el nuevo artículo del embajador de #rusia en argentina dmitry feoktistov sobre neonazismo en #ucrania publicado hoy en perfil https perfil.com noticias elobservador el neonazismo en ucrania.phtml ,2022-04-18T22:36:44.000Z,34.0,83,160
"Embajada de Rusia,AR",En rusia apareció un sistema de video para satélites de teleobservación de la tierra creada del material innovador carburo de silicioel nuevo sistema permitirá sacar fotos y videos en resolución ultra alta realizando grabación continua y detallada de la tierra roscosmos,2022-04-22T16:57:22.000Z,15.0,199,466
"Embajada de Rusia,AR",La rueda informativa del ministerio de defensa de la federación de rusia eeuu prepara provocaciones para culpar a militares rusos del uso de armas químicas biológicas o nucleares en ucrania m s informaci n aqu https telegra.ph provocaciones de eeuu   ,2022-04-23T21:02:56.000Z,12.0,23,36
"Embajada de Rusia,AR", declaraci n del embajador dmitry feoktistov sobre la campaña de propaganda en relación con las acusaciones contra la federación de rusia de los crímenes de guerra en ucrania lean el texto completo aquí https m.facebook.com story.php story fbid  id  ,2022-04-27T20:31:08.000Z,21.0,48,81
"Embajada de Rusia,AR", en la casa rusa en buenos aires se realizó una reunión del ateneo ruso argentino para discutir las perspectivas de cooperación en materia de la producción transporte y refinado de hidrocarburos https facebook.com  posts  ,2022-04-28T21:36:38.000Z,20.0,67,180
"Embajada de Rusia,AR"," el  de abril se celebró la clausura del v festival ""pascua brillante en la casa de rusia en buenos aires el evento contó con la participación de los representantes de la embajada de rusia ",2022-04-29T22:25:03.000Z,8.0,18,101
"Embajada de Rusia,AR", el  de mayo rusia celebra una fiesta nacional el día de la primavera y del trabajo ,2022-05-01T14:28:41.000Z,14.0,33,120
"Embajada de Rusia,AR"," los invitamos a leer un nuevo artículo del embajador de #rusia en #argentina dmitry feoktistov publicado en gazeta mercantil ""es imperioso poner fin a las atrocidades de los neonazis ucranianos el texto completo https gacetamercantil.com notas  es imperioso poner fin a las atrocidades de los neonazis ucranianos.html http gacetamercantil.com",2022-05-04T23:23:34.000Z,24.0,169,280
"Embajada de Rusia,AR", ¡el  de mayo de este año rusia celebra el  aniversario de la victoria en la gran guerra patria #diadelavictoria #rusia,2022-05-09T12:09:07.000Z,79.0,300,813
"Embajada de Rusia,AR"," el  de mayo de este año la campaña anual ""el regimiento inmortal se celebró en siete ciudades de argentina en buenos aires el número de participantes superó  personas https t.me embrusiaenarg  single #diadelavictoria #rusia #argentina #regimientoinmortal",2022-05-07T17:11:49.000Z,13.0,60,182
"Embajada de Rusia,AR"," el  de mayo se celebró un concierto festivo y una recepción con motivo del  aniversario de la victoria en la gran guerra patria en el club deportivo y cultural ""vissarion belinsky https t.me embrusiaenarg  single #diadelavictoria #rusia #argentina",2022-05-09T01:59:54.000Z,10.0,20,108
"Embajada de Rusia,AR",Declaración de la representantación permanente de la federación de rusia ante la onu y otros organismos internacionales en ginebra en relación con la sesión extraordinaria del consejo de derechos humanos en relación con la situación en ucrania (inglés)https bit.ly hl0ng,2022-05-13T19:56:04.000Z,15.0,21,52
"Embajada de Rusia,AR", serguéi #lavrov los diplomáticos que regresaron de los países hostiles ahora se están colocando en @mae rusia y en el extranjero en otras direcciones habrá un aumento drástico de las plantillas en américa latina asia frica y en la cei https is.gd mgadi7,2022-05-18T17:22:13.000Z,16.0,83,143
"Embajada de Rusia,AR", vladímir #putin en ninguna parte a nivel estatal se glorifica a los nazis y en ningún país civilizado se anima a las autoridades a celebrar marchas de miles de personas con símbolos neonazis lamentablemente esto está ocurriendo en ucrania https is.gd a6arav,2022-05-17T16:31:06.000Z,8.0,13,54
"Embajada de Rusia,AR", @mae rusia las tentativas de apartar a rusia de los canales de la cooperación internacional solo empeoran las crisis económica y de alimentos llevan a la fragmentación del comercio mundial y obstaculizan la recuperación de la economía mundial https is.gd eiech8,2022-05-16T22:46:09.000Z,9.0,34,78
"Embajada de Rusia,AR", el jefe de @state duma con sus sanciones contra rusia #eeuu #canadá #suiza #reinounido la #ue #australia y #japón han provocado una subida de los precios de energía y alimentos son ellos los mayores culpables de los problemas actuales https is.gd fzuf27,2022-05-20T17:50:25.000Z,5.0,16,36
"Embajada de Rusia,AR", el secretario del consejo de seguridad ruso nikolái #pátrushev el resultado de la guerra de sanciones lanzada contra rusia es que la situación socioeconómica en el mundo se desestabilizó drásticamente y muchos países están al borde de la hambruna https is.gd n0vgan,2022-05-19T17:12:04.000Z,5.0,13,31
"Embajada de Rusia,AR", ¿qué es ¿cola para dulce de leche ¿insectos de origen desconocido ¿otra manifestación en realidad estos son las participantes del festival de bicicletas de primavera de moscú que se lleva a cabo el  de mayo con varios miles de felices ciclistas ,2022-05-21T21:14:54.000Z,13.0,44,178
"Embajada de Rusia,AR", el embajador de rusia en argentina dmitry #feoktistov es evidente la falta de escrupulos de los políticos cuyo verdadero objetivo es prolongar la “guerra proxy contra nuestro país pero en occidente se olvidaron que #rusia nunca pierda https is.gd ztjuhu,2022-05-23T19:14:53.000Z,13.0,48,117
"Embajada de Rusia,AR","El ministerio de defensa de rusia el territorio de la planta metalúrgica ""azovstal en mariúpol donde había sido bloqueado un grupo de militantes ucranianos de la formación nazi ""azov desde el  de abril fue completamente liberado https m.facebook.com story.php story fbid  id  ",2022-05-21T22:31:52.000Z,4.0,35,89
"Embajada de Rusia,AR",Felicitamos a nuestros socios argentinos por su #díadelapatria y les deseamos bienestar y prosperidad las relaciones #rusiaargentina son realmente amistosas esto fue plenamente confirmado por la visita en febrero de  de @alferdez a moscú #25demayo #vivaargentina,2022-05-25T19:57:16.000Z,43.0,139,423
"Embajada de Rusia,AR",El ministerio de defensa de rusia en el pueblo de nikolaevka de la república popular de luhansk el régimen de kiev ha llevado a cabo otra sofisticada simulación para desacreditar a las fuerzas armadas rusas ante la comunidad mundial https m.facebook.com story.php story fbid  id  ,2022-05-21T22:50:14.000Z,3.0,20,45
"Embajada de Rusia,AR", a lo largo de las vastas extensiones de #rusia hay tantas vistas diferentes que incluso el sol parece salir de una manera diferente 1 @msu  .el lago de los cisnes .un monasterio en la región de tver .centro de negocios de moscú más fotos https is.gd sd3hu0,2022-05-22T21:29:37.000Z,10.0,24,56
"Embajada de Rusia,AR", el jefe de @governmentrf mijaíl mishustin la renuncia al dólar sigue siendo una prioridad para la economía de rusia pues esa moneda junto con el euro se utiliza cada vez más como una herramienta para el chantaje político y económico https is.gd qatkpp,2022-05-22T19:09:59.000Z,5.0,15,41
"Embajada de Rusia,AR", el presidente de rusia vladímir #putin el interés de los países extranjeros hacia la unión económica euroasiática está creciendo una integración permitirá a las economías de los países miembros de la #uee hacerse más fuertes y independientes https is.gd kz9yj,2022-05-28T17:07:40.000Z,107.0,51,141
"Embajada de Rusia,AR"," canciller s lavrov rusia debe dejar de depender de suministros occidentales para desarrollar industrias críticas para la seguridad la economía y la esfera social moscú se apoyará en sí mismo y en los países que ""no bailan al son que le tocan https is.gd hcevuq",2022-05-27T17:17:46.000Z,6.0,23,57
"Embajada de Rusia,AR","La cancillería de rusia sobre la retirada voluntaria de la candidatura de moscú para la expo  ""es evidente que la candidatura de moscú para la expo  no puede contar con una evaluación justa e imparcial por indudables que sean sus ventajas https bit.ly mqyfgh",2022-05-26T16:36:12.000Z,3.0,13,46
"Embajada de Rusia,AR", @mod russia los laboratorios ucranianos están conectados al sistema de control de la propagación de enfermedades infecciosas del pentágono (como #virueladelmono la falta de control puede conducir al uso de los patógenos con fines terroristas https is.gd h9hrj6,2022-05-28T21:55:04.000Z,5.0,58,66
"Embajada de Rusia,AR",Con orgullo profundo les mostramos la #ceremonia de cambio de guardia del regimiento presidencial que se ha reanudado en moscú y que une diferentes épocas demostrando la profunda continuidad histórica de las tradiciones militares rusos todos los sábados hasta septiembre.,2022-05-29T19:36:41.000Z,19.0,42,158
"Embajada de Rusia,AR", el director del departamento de américa latina de la cancillería rusa alexánder schetinin se reunió hoy con los jefes de las misiones diplomáticas de los países de américa latina y el caribe acreditados en moscú https t.me embrusiaenarg  single ,2022-06-01T16:23:22.000Z,12.0,47,113
"Embajada de Rusia,AR", el presidente de rusia vladímir #putin los países occidentales tomaron las medidas que agravaron la crisis alimentaria ellos cometieron un montón de errores y ahora buscan a quién culpar y por supuesto el candidato más cómodo es rusia https is.gd d9avb,2022-06-04T22:17:16.000Z,11.0,87,166
"Embajada de Rusia,AR", pushkin #lérmontov #bunin en español todo es posible en la casa rusa en buenos aires que organizó por octava vez el concurso de recitación de #poesía de rusia “rimas nativas con un número récord de participantes https is.gd stvet6 #culturaqueune ,2022-06-04T16:50:59.000Z,6.0,16,71
"Embajada de Rusia,AR","Ministerio de defensa de rusia el  de junio ""desde principios de mayo el flujo de mercenarios extranjeros a ucrania que llegan con el fin de participar en las hostilidades contra las fuerzas armadas rusas prácticamente ha cesado https bit.ly nuaafr",2022-06-02T19:59:48.000Z,6.0,18,42
"Embajada de Rusia,AR"," @mod russia la situación política y los fracasos de los militares ucranianos en el campo de batalla obligaron a las autoridades de ucrania a filmar montajes ""alentadores con el apoyo financiero del reino unido #equipodelapelícula https is.gd n3jjuh",2022-06-04T21:13:38.000Z,3.0,15,31
"Embajada de Rusia,AR", ¿ha pensado alguna vez que debido a la diferencia horaria entre moscú y buenos aires es posible #viajar en el tiempo si por ejemplo ahora aborda un avión a rusia o de vuelta una cosa es cierta lo #principal no es en qué dirección vuela sino quién le acompaña.,2022-06-05T22:16:31.000Z,12.0,38,179
"Embajada de Rusia,AR", serguéi #lavrov en cuanto al sexto paquete de sanciones de la ue que incluye el embargo petrolero tenemos mercados alternativos y ya estamos aumentando las ventas allí teniendo en cuenta el nivel de precios no tenemos ninguna pérdida en el presupuesto.,2022-06-06T21:07:44.000Z,13.0,72,146
"Embajada de Rusia,AR", ¡hoy celebramos los años del nacimiento de #pedroelgrande el zar y primer emperador ruso que cambió el país famoso por sus reformas progresistas y el establecimiento de rusia como una gran potencia entre sus muchos logros está #sanpetersburgo que lleva su nombre.,2022-06-09T19:25:39.000Z,11.0,18,101
"Embajada de Rusia,AR", el presidente ruso vladímir #putin el fortalecimiento del rublo permitió flexibilizar los requisitos para los exportadores el volumen de la venta obligatoria de ingresos en divisas disminuyó esta decisión debe facilitar el comercio exterior https is.gd ywc7pf,2022-06-08T13:03:54.000Z,3.0,46,115
"Embajada de Rusia,AR", ¿sabía que hay un gran número de palabras en #ruso que se pronuncian de manera muy similar en #español acerca de otras características interesantes del idioma de alexander #pushkin en el #díadelalenguarusa https is.gd fbcaii,2022-06-06T23:31:57.000Z,2.0,17,64
"Embajada de Rusia,AR", el  de junio en el #díaderusia el himno suena hermoso #rusia nuestra patria sagrada rusia nuestro amado país una poderosa voluntad una gran gloria ¡son tu herencia por toda la eternidad ¡gloria a ti nuestra #patria libre eterna unión de pueblos hermanos ,2022-06-12T13:15:44.000Z,41.0,119,397
"Embajada de Rusia,AR", el  de junio las fuerzas de #ucrania han perpetrado un #ataque #contra una #maternidad en donetsk después de un bombardeo masivo las #mujeresdeparto fueron evacuadas al sótano en el edificio se inició un incendio los médicos continúan brindando asistencia,2022-06-13T22:49:11.000Z,8.0,70,104
"Embajada de Rusia,AR", @mod russia los militares rusos entregaron  toneladas de ayuda humanitaria a la población de la provincia de járkov liberada de las formaciones nacionalistas ucranianas está formada por alimentos y artículos de primera necesidad #rusiaayuda ,2022-06-10T23:12:53.000Z,11.0,46,129
"Embajada de Rusia,AR", serguéi #lavrov los militares rusos desde hace un mes abren diariamente corredores de seguridad que pueden aprovechar cualesquiera buques con cargas en caso de que los ucranianos limpien de #minas la zona costera que está bajo su control https is.gd lnhofv,2022-06-11T16:39:37.000Z,6.0,26,78
"Embajada de Rusia,AR", mod russia el llamado de kiev a evacuar civiles de azot busca retirar combatientes cercados existen todos los indicios de que se repita el escenario de mariúpol pero #rusia garantiza el cumplimiento de todas las normas del convenio de ginebra https is.gd kuozxt,2022-06-14T22:44:03.000Z,5.0,19,53
"Embajada de Rusia,AR", en el #díadelpadre felicitamos a nuestros amigos argentinos en esta fecha muy especial para toda la familia es un precioso homenaje a todos los #padres y un merecido reconocimiento por todo lo que han hecho para nosotros.,2022-06-19T19:51:55.000Z,8.0,21,74
"Embajada de Rusia,AR", desmintiendo los mitos difundidos por la cúpula de la unión europea https is.gd is0dld,2022-06-15T21:47:38.000Z,3.0,30,54
"Embajada de Rusia,AR", vladímir #putin durante la sesión plenaria del  foro económico int de san petersburgo #rusia está entrando en la nueva era como un poderoso país soberano no cabe duda que aprovecharemos las nuevas oportunidades y seremos aún más fuertes https is.gd nvypq,2022-06-17T17:41:46.000Z,2.0,19,52
"Embajada de Rusia,AR", serguéi #lavrov en una entrevista a @tass agency se revelaron hechos horribles en relación con la actividad biológica militar de eeuu y los alemanes en #ucrania unas  laboratorios se prepararon a llevar a cabo ensayos en las personas https is.gd vqsphr,2022-06-18T21:39:55.000Z,7.0,34,73
"Embajada de Rusia,AR", celeste #blanco #celeste ¡feliz #díadelabandera creada por el general manuel belgrano el  de febrero de  la #albiceleste hoy en día es conocida en todo el mundo ¡que el sol brille siempre para todos los argentinos #vivaargentina ,2022-06-20T21:58:17.000Z,13.0,52,219
"Embajada de Rusia,AR", el embajador de rusia en argentina dmitry #feoktistov durante miles de años nos hemos visto obligados más de una vez a defender nuestra #patria con las armas en la mano los rusos nunca han permitido que nos pongan de rodillas #somosvencedores así fue y así será siempre.,2022-06-23T17:59:05.000Z,2.0,26,86
"Embajada de Rusia,AR", @russiaun rusia siempre ha abogado por una solución político diplomática de la cuestión #malvinas en un diálogo directo entre buenos aires y london de conformidad con las resoluciones de @un las partes deben mostrar responsabilidad y sabiduría https is.gd zm9adx,2022-06-23T22:59:13.000Z,22.0,95,257
"Embajada de Rusia,AR",  de junio se celebró una recepción en @embrusiaenarges con motivo del #díaderusia la embajada recibió a los empleados de las autoridades federales representantes del cuerpo diplomático en general más de  invitados https is.gd qdmeiz #rusiaargentina,2022-06-22T11:43:40.000Z,2.0,27,78
"Embajada de Rusia,AR", ¿hace tiempo que quería ir a #rusia y no sabía cómo hacerlo así es el regimen actualizado de ingreso a nuestro país https is.gd a7lwer actualmente el ingreso de los nacionales argentinos a rusia por vía a rea y mar tima es libre y sin restricciones.,2022-06-25T18:55:04.000Z,22.0,83,322
"Embajada de Rusia,AR", embajador de rusia en argentina dmitry #feoktistov los que desean participar en las hostilidades deben primero escuchar a las personas que ya han visitado #ucrania les aguarda mala suerte a los “soldados de fortuna allí https is.gd zjumsa,2022-06-27T14:50:14.000Z,11.0,48,109
"Embajada de Rusia,AR", el  de junio argentina recibió .044.250 dosis de @sputnikvaccine desarrolladas por @richmond lab que servirán para ampliar la disponibilidad de plataformas de vacunas en todo el país esta nueva entrega se suma a las .296.125 #sputnikv https is.gd u4abyv,2022-06-25T21:49:23.000Z,8.0,66,131
"Embajada de Rusia,AR", el  de junio el embajador de rusia en argentina se reunió con los graduados y dirigentes de la escuela de la misión diplomática dmitry #feoktistov les felicitó a los ex alumnos por la graduación y les entregó los diplomas y medallas https is.gd w9nnnz,2022-06-29T19:09:13.000Z,2.0,5,42
"Embajada de Rusia,AR", el presidente vladímir #putin los países de occidente que rechazan admitir que su rumbo económico sea erróneo solo desestabilizan aún más la producción agrícola global obstaculizando las exportaciones de granos rusos a los mercados mundiales https is.gd qnr3ms,2022-07-01T20:48:30.000Z,7.0,38,96
"Embajada de Rusia,AR",El embajador de rusia en argentina dmitry #feoktistov según la inf obtenida las misiones diplomáticas de ucrania han sido encargadas de movilizar a los ciudadanos es imperioso prevenir la escalada del conflicto que puede causar nuevas víctimas https is.gd z6hanp,2022-07-04T18:55:56.000Z,5.0,21,40
"Embajada de Rusia,AR", #declaración de @mod russia el  de junio como un gesto de buena voluntad las fuerzas armadas de rusia retiraron la guarnición de la isla zmeini rusia no obstruye los esfuerzos de @un para establecer un corredor humanitario para la retirada de productos agrícolas.,2022-06-30T19:46:49.000Z,4.0,15,41
"Embajada de Rusia,AR", el  de julio el rector de @dipacademymid alexander yakovenko se reunió con el embajador de argentina en moscú eduardo zuain las partes se centraron en una amplia gama de problemas int y abordaron unos asuntos de las relaciones bilaterales https is.gd ejywe6,2022-07-04T14:04:57.000Z,3.0,16,50
"Embajada de Rusia,AR", el  de junio el embajador dmitry #feoktistov recibió a los miembros de la expedición de @rgo ru quienes llegaron en el trimarán #russianoceanway en octubre los viajeros seguirán con su navegación hacia la ciudad más austral de la tierra ushuaia https is.gd md3f2a,2022-06-30T14:42:15.000Z,4.0,12,30
"Embajada de Rusia,AR", el jefe de las tropas de defensa radiológica química y biológica de las fuerzas armadas de rusia gor kirílov la operación militar rusa reveló los planes de #eeuu y #ucrania de estudiar los patógenos más peligrosos (incluido el virus del bola https is.gd s5rxej,2022-07-08T22:09:20.000Z,4.0,23,46
"Embajada de Rusia,AR", la periodista española @liusivaya en  el servicio nacional de seguridad de ucrania organizó en el aeropuerto de mariupol una #cámaradetortura a la que llevaban a todos que no estuvieran de acuerdo con el régimen el testimonio https youtu.be kdcze9iaoie,2022-07-07T22:38:21.000Z,1.0,12,18
"Embajada de Rusia,AR",Tras el ataque de #ucrania con lanzacohetes de eeuu contra nóvaya #kajovka al menos  personas han fallecido 90 resultaron heridas y  aún puedan estar atrapadas bajo los escombros los bombardeos contra los objetivos civiles no pueden suscitar más que una firme #condena.,2022-07-12T22:43:28.000Z,11.0,176,269
"Embajada de Rusia,AR", puede parecer francia pero esto es rusia así florece un campo de lavanda en crimea y atrae a los turistas para tomar fotografías y disfrutar de su aroma #rusia #crimea #lavanda,2022-07-10T19:06:05.000Z,12.0,29,106
"Embajada de Rusia,AR", @medvedevrussiae el hecho de que se hayan igualado los tipos de cambio del dólar y el euro viene a confirmar que la #unióneuropa pensó mal al introducir las sanciones contra rusia las sanciones hacen daño a los propios europeos se debilita https is.gd eabnko,2022-07-13T20:45:07.000Z,10.0,45,110
"Embajada de Rusia,AR", desmintiendo los mitos difundidos por la cúpula de la unión europea (segunda edición https is.gd os7b9o,2022-07-11T20:08:30.000Z,14.0,14,50
"Embajada de Rusia,AR", el número especial de la #revista “russian mind (en ingles dedicada al  aniversario de la guerra patriótica de  que finalizó con la derrota y liquidación del ejército de napoleón la revista https is.gd dkuw8 la historia https is.gd rmcnqk,2022-07-10T23:47:10.000Z,2.0,8,24
"Embajada de Rusia,AR", #artículo de serguéi lavrov “escenificaciones como método de la política occidental sería necesario que el occidente colectivo regrese del mundo de ilusiones a la tierra por muy largo que continúen sus escenificaciones éstas no van a funcionar https is.gd jl3ts9,2022-07-18T14:47:11.000Z,7.0,26,71
"Embajada de Rusia,AR", la portavoz de @mae rusia maría #zajárova es el suministro de lanzacohetes múltiples recibidos de eeuu lo que está relacionado con la activación de la artillería [de ucrania que recibió órdenes de #kiev de utilizar himars contra los civiles https is.gd ixy688,2022-07-16T21:09:51.000Z,8.0,16,33
"Embajada de Rusia,AR"," ¡felicitamos a todos nuestros amigos y amigas ""los lazos estrechos de la amistad la confianza y la simpatía mutua unen a los pueblos de rusia y argentina es un fundamento favorable para la interpenetración cultural serguéi lavrov #díadelamigo #rusiaargentina",2022-07-20T17:21:44.000Z,73.0,223,691
"Embajada de Rusia,AR", el presidente de rusia vladímir #putin inicia una nueva era una nueva etapa en la historia del mundo y solo los estados verdaderamente soberanos pueden #garantizar altas tasas de crecimiento convertirse en un ejemplo para los demás ,2022-07-20T21:57:59.000Z,8.0,72,153
"Embajada de Rusia,AR",Embajador de rusia en argentina dmitry #feoktistov exhortamos a nuestros socios a no perder de vista que la afirmación sobre el inicio de una crisis alimentaria como resultado de una operación militar esp es solo un intento de desacreditar a rusia https is.gd azzgvg,2022-07-21T17:05:46.000Z,10.0,40,76
"Embajada de Rusia,AR", fakenews el  de julio unos medios acusaran a rusia de haber destruido los almacenes de trigo en el puerto de odesa (ucrania en realidad @mod russia los misiles de largo alcance y precisión kalibr destruyeron un buque militar y un almacén de misiles antibuque harpoon.,2022-07-24T13:42:23.000Z,6.0,36,81
"Embajada de Rusia,AR",María #zajárova advertimos al régimen de zelenski de que no continúe con las provocaciones contra la mayor central electronuclear de europa (zaporiyia preñadas de un #siniestronuclear cuyas graves consecuencias podrían afectar no sólo a ucrania https is.gd bi5jyn,2022-07-27T15:50:43.000Z,10.0,84,152
"Embajada de Rusia,AR", el  de julio serguéi lavrov se reunió con su homólogo de china wang yi los ministros calificaron como positivo el estado actual de las relaciones #rusiachina que continúan desarrollándose dinámicamente en la complicada situación geopolítica https is.gd gkusoj,2022-07-29T00:30:03.000Z,13.0,40,133
"Embajada de Rusia,AR", el  de julio los grupos artísticos #coroturetsky y #soprano presentaron al público porteño el programa “canciones de la victoria en el marco de su primera visita a #argentina los artistas de #rusia actuaron para más de  personas https is.gd lisvgc,2022-07-26T16:32:03.000Z,3.0,13,40
"Embajada de Rusia,AR", @mod russia el régimen de kiev ha completado los preparativos para una #provocación con sustancias altamente tóxicas en donbass el objetivo es #acusar a las fuerzas armadas rusas de supuestos ataques contra instalaciones potencialmente peligrosas https is.gd xs8mtx,2022-07-26T00:34:02.000Z,10.0,48,69
"Embajada de Rusia,AR", el  de julio el #embajador extraordinario y plenipotenciario de rusia en argentina dmitry #feoktistov participó en un concierto festivo dedicado al  aniversario de la fundación del club vladímir #mayakovski en buenos aires https is.gd zwz4n #culturaqueune,2022-08-01T18:52:44.000Z,56.0,13,83
"Embajada de Rusia,AR", destrucciones de la infraestructura aduanera rusa causadas por los actos de agresión de las fuerzas militares de ucrania que interrumpen las operaciones aduaneras y representan #amenazas a la vida de civiles y funcionarios de aduanas https is.gd k5dq5,2022-08-04T00:02:57.000Z,10.0,37,72
"Embajada de Rusia,AR", el presidente de rusia aprobó por decreto la nueva #doctrina naval vladímir #putin la armada puede dar una respuesta fulminante a todos que se atreven a atentar contra nuestra #soberanía y la #libertad https is.gd nvc5ta,2022-08-04T20:25:22.000Z,8.0,34,108
